Name,Price,Product Details
SpeedballHuntArtists'CrowQuillPenNibs No.102 12NibsPerBox PackOf2Boxes, $38.79 ,"Item :483052 ,OfficeMax :24929801,Manufacturer :57052-PK2 ,erasable: No ,Product Line: Hunt Artists 102 ,quantity: 1 ,brand name: Speedball ,manufacturer: WINSOR & NEWTON ,Product Type: Art Pen"
"MMFIndustriesJumbo""Jogger""BallpointRefill FinePoint 0.8mm Black", $0.99 ,"Item :928689 ,OfficeMax :20597579,Manufacturer :MMF258402R04 ,Color (Ink): Black ,point type: Fine ,point size: 0.8 Mm ,Compatible with: ,Product Line: Jogger Ballpoint Refill ,quantity: 1 ,brand name: MMF ,Eco-conscious: Refill ,Product Type: Pen-Style Pen Refill ,assembly required: No"
Monteverde®Magnum-SizeFountainPenInkCartridgeRefills Pink PackOf8Refills, $5.99 ,"Item :464038 ,Manufacturer :G376PK ,Color (Ink): Pink ,Product Line: Magnum-Size ,quantity: 8 ,brand name: MONTEVERDE USA ,Product Type: Cartridges Pen Refill"
CretacolorPastelPencils SetOf12Pencils, $31.99 ,"Item :484753 ,OfficeMax :24932888,Manufacturer :55059 ,color: Assorted ,erasable: No ,Product Line: Drawing Pencils ,quantity: 1 ,brand name: Cretacolor ,manufacturer: CRETACOLOR ,Product Type: Art Pencil"
Pentel®TwistEraseGTMechanicalPencils 0.7mmLead AssortedBarrelColors PackOf3, $2.00 ,"Item :492878 ,OfficeMax :24656249,Manufacturer :QE207BP3M ,Lead Size: 0.7 mm ,quantity: 3 ,Color (Barrel): Blue; green; Violet ,eraser included: Yes ,refillable: Yes ,pocket clip: Yes ,Product Line: Twist-Erase ,brand name: Pentel ,manufacturer: PENTEL OF AMERICA, LTD. ,Product Type: Mechanical Pencil"
Crayola®Trayola™WashableMarkersSet FineTip AssortedColors BoxOf48, $41.69 ,"Item :318368 ,OfficeMax :22641633,Manufacturer :58-8214 ,Color (Ink): Assorted ,odorless: Yes ,point type: Fine ,refillable: No ,retractable: No ,washable: Yes ,Product Line: Trayola ,quantity: 48 ,brand name: Crayola ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,manufacturer: CRAYOLA LLC ,Product Type: Art Marker"
uni-ball®307™GelPens MediumPoint 0.7mm BlackBarrel AssortedInkColors PackOf8, $23.09 ,"Item :758759 ,OfficeMax :24988710,Manufacturer :1927960 ,Color (Ink): Assorted ,point size: 0.7 mm ,Color (Barrel): Black ,point type: Medium ,grip type: Contoured ,ink type: Gel ,refillable: No ,retractable: Yes ,pocket clip: Yes ,Product Line: 307 ,quantity: 8 ,brand name: Uni-Ball ,manufacturer: NEWELL BRANDS INC. ,Product Type: Gel Pen"
Monteverde®CaplessGelRefillsForMontblanc®BallpointPens FinePoint 0.5mm Black PackOf2, $9.99 ,"Item :464587 ,Manufacturer :M422BK ,Color (Ink): Black ,point type: Fine ,point size: 0.5 Mm ,Compatible with: Waterman Ballpoint Pens ,ink type: Gel ,Product Line: Capless ,quantity: 2 ,brand name: MONTEVERDE USA ,Product Type: Pen-Style Pen Refill"
Monteverde®Magnum-SizeFountainPenInkCartridgeRefills Brown PackOf8Refills, $5.99 ,"Item :463858 ,Manufacturer :G376BN ,Color (Ink): Brown ,Product Line: Magnum-Size ,quantity: 8 ,brand name: MONTEVERDE USA ,Product Type: Cartridges Pen Refill"
Monteverde®SoftRollParker®StyleBallpointRefills MediumPoint 0.7mm Red PackOf6, $17.99 ,"Item :465019 ,Manufacturer :P133RD ,Color (Ink): Red ,point type: Medium ,point size: 0.7 mm ,Product Line: Soft Foll Parker ,quantity: 6 ,brand name: MONTEVERDE USA ,Product Type: Pen-Style Pen Refill"
"ThePencilGripPinchGrip-1.5""Long-Assorted-12/Pack", $20.59 ,"Item :8956884 ,Manufacturer :TPG12712 ,color: Assorted ,quantity: 12 ,brand name: The Pencil Grip ,manufacturer: THE PENCIL GRIP ,Product Type: Pencil Grip ,assembly required: No ,Product Name: Pinch Grip"
uni-ball®207™PremierRetractableGelPen 0.7mm MediumPoint SilverBarrel BlackInk, $9.29 ,"Item :838400 ,OfficeMax :21010692,Manufacturer :40108 ,Color (Ink): Black ,point size: 0.7 mm ,Color (Barrel): Silver ,point type: Medium ,grip type: Rubberized ,ink type: Gel ,refillable: Yes ,retractable: Yes ,pocket clip: Yes ,Product Line: 207 ,quantity: 1 ,brand name: Uni-Ball ,Eco Label Standard: SFI Certified Fiber Sourcing ,manufacturer: NEWELL BRANDS INC. ,Product Type: Gel Pen ,pen point size: 0.7"
"OfficeDepot®BrandBungeePencilPouch 8-1/4""x4"" Purple/Black", $5.99 ,"Item :9709619 ,Manufacturer :12451-1 ,color: Black/Purple ,primary material: Polyester ,material family: Fabric ,closure type: Zipper ,number of holes punched: 0 ,height: 4 in. ,width: 8-1/4 in. ,Product Line: Bungee Pencil Pouches ,quantity: 1 ,brand name: Office Depot ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Pencil Pouch"
Monteverde®RollerballRefillsForWatermanRollerballPens FinePoint 0.5mm Black PackOf50Refills, $199.99 ,"Item :467197 ,Manufacturer :W224BK ,Color (Ink): Black ,point type: Fine ,point size: 0.5 Mm ,Compatible with: Sheaffer Rollerball Pens ,Product Line: Rollerball ,quantity: 50 ,brand name: MONTEVERDE USA ,Product Type: Pen-Style Pen Refill"
SpeedballRoundPenNibs B-3 BoxOf12Nibs, $29.89 ,"Item :372010 ,OfficeMax :24934396,Manufacturer :26260 ,Product Line: Nib B3 ,quantity: 1 ,brand name: Speedball ,manufacturer: SPEEDBALL ART PRODUCTS CO., LLC ,Product Type: Pen Nib"
Monteverde®OneTouchToolPen MediumPoint 0.8mm SilverBarrel BlackInk, $29.99 ,"Item :979179 ,OfficeMax :24817539,Manufacturer :MV35211 ,point size: 0.8 Mm ,Color (Barrel): Silver ,point type: Medium ,Color (Ink): Black ,grip type: Hexagonal ,pocket clip: Yes ,refillable: Yes ,Product Line: OneTouch ,quantity: 1 ,brand name: Monteverde ,manufacturer: YAFA A PEN COMPANY ,Product Type: Multifunction Pen"
CharlesLeonardDryEraseMarkers PocketStyle BulletPoint Blue 12Markers CaseOf4, $33.49 ,"Item :175466 ,Manufacturer :CHL47315BN ,Color (Ink): Blue ,retractable: No ,odorless: No ,pocket clip: No ,visible ink supply: No ,quantity: 48 ,brand name: Charles Leonard ,manufacturer: BAUMGARTENS ,Product Type: Dry-Erase Marker"
SpeedballLC-StyleLetteringAndDrawingPenNibs LC-4 BoxOf12Nibs, $29.89 ,"Item :584482 ,OfficeMax :24935242,Manufacturer :74013 ,Product Line: Nib LC? ,quantity: 1 ,brand name: Speedball ,manufacturer: SPEEDBALL ART PRODUCTS CO., LLC ,Product Type: Pen Nib"
Monteverde®Magnum-SizeFountainPenInkCartridgeRefills Purple PackOf8Refills, $5.99 ,"Item :464047 ,Manufacturer :G376PL ,Color (Ink): Purple ,Product Line: Magnum-Size ,quantity: 8 ,brand name: MONTEVERDE USA ,Product Type: Cartridges Pen Refill"
SKILCRAFT®AbilityOneEssentialLVXBallpointPens FinePoint TranslucentBarrel BlackInk PackOf12Pens, $37.49 ,"Item :400203 ,OfficeMax :21352849,Manufacturer :NSN4519179 ,Color (Barrel): Translucent ,point type: Fine ,Color (Ink): Black ,erasable: No ,grip type: Ergonomic ,ink type: Oil Based ,refillable: Yes ,retractable: Yes ,pocket clip: Yes ,Product Line: Essential LVX ,quantity: 12 ,brand name: SKILCRAFT ,manufacturer: NATIONAL INDUSTRIES FOR THE BLIND ,Product Type: Ballpoint Pen"
RoseArtSupertipWashableMarkers-Assorted-50/Set, $13.39 ,"Item :723513 ,Manufacturer :RAIDFB70 ,washable: Yes ,Product Line: Supertip ,quantity: 50 ,brand name: RoseArt ,manufacturer: MATTEL, INC. ,Product Type: Art Marker ,assembly required: No ,ink color: Assorted"
SKILCRAFT®WriteBalancePen FinePoint 0.1mm BlackBarrel BlackInk(AbilityOne7520-01-629-6573), $17.00 ,"Item :6226965 ,OfficeMax :24986393,Manufacturer :NSN6296573 ,point size: 0.1 Mm ,Color (Barrel): Black ,point type: Fine ,Color (Ink): Black ,erasable: No ,grip type: Cushioned ,ink type: Oil Based ,refillable: No ,retractable: Yes ,pocket clip: Yes ,visible ink supply: No ,Product Line: WriteBalance ,quantity: 1 ,brand name: SKILCRAFT ,Product Type: Ballpoint Pen"
SKMSuperMet-AlPaintMarker(AbilityOne7520-01-588-9097), $18.99 ,"Item :137358 ,OfficeMax :22522334,Manufacturer :NSN5889097 ,pocket clip: Yes ,Product Line: Super Met-Al ,quantity: 6 ,brand name: SKM ,Product Type: Art Marker"
Monteverde®Magnum-SizeFountainPenInkCartridgeRefills Green PackOf8Refills, $5.99 ,"Item :463894 ,Manufacturer :G376GN ,Color (Ink): Green ,Product Line: Magnum-Size ,quantity: 8 ,brand name: MONTEVERDE USA ,Product Type: Cartridges Pen Refill"
Monteverde®BallpointRefillsForSheafferBallpointPens MediumPoint 0.7mm Red PackOf6Refills, $26.49 ,"Item :466153 ,Manufacturer :S133RD ,Color (Ink): Red ,point type: Medium ,point size: 0.7 mm ,Compatible with: ,Product Line: Ballpoint ,quantity: 6 ,brand name: MONTEVERDE USA ,Product Type: Pen-Style Pen Refill"
SpeedballFlatPenNibs C-1 BoxOf12Nibs, $29.89 ,"Item :378112 ,OfficeMax :24934485,Manufacturer :69750 ,Product Line: Nib C1 ,quantity: 1 ,brand name: Speedball ,manufacturer: SPEEDBALL ART PRODUCTS CO., LLC ,Product Type: Pen Nib"
Prang®WashableClasspackMarkers AssortedColors PackOf96, $53.99 ,"Item :326350 ,OfficeMax :20711419,Manufacturer :DIX80614 ,Color (Ink): Black; Blue; Brown; Green; Orange; Purple; Red; Yellow ,pocket clip: No ,retractable: No ,Smudge Resistant: No ,visible ink supply: No ,washable: Yes ,Product Line: Washable ,quantity: 96 ,brand name: Prang ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,manufacturer: DIXON TICONDEROGA COMPANY ,Product Type: Art Marker ,assembly required: No ,Certifications & Standards: ,ink color: Blue; Black; Green; Orange; Purple; Yellow; Red; Brown ,Marker Point Style: Bullet"
SKILCRAFT®Push-ActionMechanicalPencils 0.5mm BurgundyBarrel PackOf12(AbilityOne7520-00-590-1878), $51.09 ,"Item :494260 ,OfficeMax :21396491,Manufacturer :NSN5901878 ,Lead Size: 0.5 mm ,quantity: 12 ,Color (Barrel): Burgundy ,eraser included: Yes ,grip type: Ridged ,refillable: Yes ,Mechanical Style: Click ,pocket clip: Yes ,Product Line: AbilityOne Push-Action Mechanical Pencils ,brand name: SKILCRAFT ,Product Type: Mechanical Pencil"
MMFIndustriesWedgy®ScabbardAnti-MicrobialPen, $11.39 ,"Item :449907 ,OfficeMax :21676740,Manufacturer :MMF28608 ,Color (base): Black ,Color (Barrel): Black ,Color (Ink): Blue ,Product Line: Wedgy Scabbard Anti-Microbial Pen ,attachment length: 24 in. ,refillable: Yes ,self-adhesive base: Yes ,quantity: 1 ,brand name: MMF ,Product Type: Countertop Pens ,Certifications & Standards: ,Tip Material: Metal ,Pen Point: Medium"
IntegraRubberBarrelRetractableBallpointPens-MediumPenPoint-1mmPenPointSize-Black-RubberBarrel-12/Dozen, $18.49 ,"Item :110928 ,OfficeMax :20919838,Manufacturer :ITA30031 ,point size: 1.0 mm ,point type: Medium ,Color (Ink): Black ,erasable: No ,grip type: Rubberized ,retractable: Yes ,Material (barrel): Rubber ,pocket clip: Yes ,quantity: 12 ,brand name: Integra ,Product Type: Ballpoint Pen ,assembly required: No ,Limited Warranty: 1 ,pen point size: 1 ,Product Name: Rubber Barrel Retractable Ballpoint Pens"
Prang®ClassicColorArtMarkers AssortedClassicColors ConicalTip BoxOf8, $5.39 ,"Item :278515 ,OfficeMax :21319397,Manufacturer :DIX80128 ,Color (Ink): Assorted ,odorless: Yes ,washable: No ,Product Line: Classic ,quantity: 8 ,brand name: Prang ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,Product Type: Art Marker ,assembly required: No ,barrel color: White ,Certifications & Standards: ,ink color: Assorted ,Marker Point: Fine ,Marker Point Style: Conical"
Marvy®DecoColor®PaintMarker BroadPoint White, $4.89 ,"Item :399177 ,OfficeMax :24690032,Manufacturer :UCH300S0 ,Color (Ink): White ,marker type: Paint ,Product Line: DecoColor ,quantity: 1 ,brand name: Marvy ,Product Type: Art Marker ,assembly required: No ,Certifications & Standards: ,ink color: White ,Marker Point: Broad"
BIC®MarkingPermanentMarkers Fine SilverBarrels BlackInk BoxOf200Markers, $144.00 ,"Item :6992936 ,Manufacturer :GPM200-BLK ,point type: Fine ,Color (Barrel): Silver ,Color (Ink): Black ,pocket clip: Yes ,Permanent: Yes ,retractable: No ,Smudge Resistant: Yes ,visible ink supply: No ,washable: No ,Product Line: Intensity ,quantity: 200 ,brand name: BIC ,manufacturer: BIC CORP ,Product Type: Marker Pen"
ManuscriptChronicleRound-Hand1-DipPenSets PackOf2Sets, $25.99 ,"Item :394270 ,Manufacturer :56003-PK2 ,grip type: Rubber Cushion ,ink type: Liquid ,Product Line: Chronicle Round-Hand 1-Dip Pen Sets ,quantity: 1 ,brand name: Manuscript ,manufacturer: WINSOR & NEWTON ,Product Type: Art Pen"
Monteverde®RollerballRefillsForSheafferRollerballPens FinePoint 0.5mm Blue PackOf25Refills, $111.99 ,"Item :466594 ,Manufacturer :S224BU ,Color (Ink): Blue ,point type: Fine ,point size: 0.5 Mm ,Compatible with: Sheaffer Rollerball Pens ,Product Line: Rollerball ,quantity: 25 ,brand name: MONTEVERDE USA ,Product Type: Pen-Style Pen Refill"
"J.R.MoonPencilCo.StetroPencilGrips 11/2""x1"" Multicolor PackOf144", $52.29 ,"Item :111554 ,Manufacturer :JRMST144 ,color: Multicolor ,primary material: Rubber ,material family: Rubber ,Product Line: Stetro Pencil Grips ,quantity: 144 ,brand name: J.R. Moon Pencil Co. ,Product Type: Pencil Grip"
TUL®GelPenRefills MediumPoint .7mm BlackInkPackOf2, $2.99 ,"Item :6826321 ,OfficeMax :21881108,Manufacturer :OM02644 ,Color (Ink): Black ,point type: Medium ,point size: .7 Mm ,erasable: No ,ink type: Gel ,pen type: Ballpoint ,Product Line: Pen Refill ,quantity: 2 ,brand name: TUL ,Distributed By: Office Depot Inc. ,Product Type: Pen-Style Pen Refill"
Monteverde®BallpointRefillsForSheafferBallpointPens MediumPoint 0.7mm Brown PackOf50Refills, $169.99 ,"Item :466234 ,Manufacturer :S134BN ,Color (Ink): Brown ,point type: Medium ,point size: 0.7 mm ,Compatible with: ,Product Line: Ballpoint ,quantity: 50 ,brand name: MONTEVERDE USA ,Product Type: Pen-Style Pen Refill"
Koh-I-NoorRapidographNo.3165TechnicalPen 0.7mm, $34.99 ,"Item :699331 ,OfficeMax :24985991,Manufacturer :26228 ,point size: 0.7 mm ,erasable: No ,refillable: Yes ,washable: No ,Product Line: Rapidograph No. 3165 ,quantity: 1 ,brand name: Koh-I-Noor ,manufacturer: KOH-I-NOOR RAPIDOGRAPH, INC. ,Product Type: Art Pen"
Koh-I-NoorRapidosketchTechnicalPenSet 0.50mm BlackInk, $23.16 ,"Item :582853 ,OfficeMax :24930586,Manufacturer :84311 ,color: Black ,point size: 0.5 Mm ,erasable: No ,refillable: Yes ,washable: No ,Product Line: Rapidosketch Technical Pen Set ,quantity: 1 ,brand name: Koh-I-Noor ,manufacturer: KOH-I-NOOR RAPIDOGRAPH, INC. ,Product Type: Art Pen"
Faber-CastellMangaPens Shonen6-PieceSet AssortedColors PackOf2, $40.99 ,"Item :366817 ,OfficeMax :24928900,Manufacturer :55542-PK2 ,color: Assorted ,archival safe: Yes ,erasable: Yes ,odorless: Yes ,Smudge Resistant: Yes ,Product Line: Manga Pens ,quantity: 1 ,brand name: Faber-Castell ,manufacturer: WINSOR & NEWTON ,Product Type: Art Pen"
CrossSelectipPorousPointPenRefills-MediumPoint-BlueInk-1/Pack, $9.99 ,"Item :618354 ,Manufacturer :CRO8441 ,Color (Ink): Blue ,point type: Medium ,Compatible with: Cross Selectip Pens ,Product Line: Selectip ,quantity: 1 ,brand name: Cross ,Product Type: Pen-Style Pen Refill ,assembly required: No"
Integra1.0mmTipInkPen-1mmPenPointSize-Blue-60/Pack, $12.69 ,"Item :8544859 ,Manufacturer :ITA36209 ,Color (Ink): Blue ,visible ink supply: Yes ,quantity: 60 ,brand name: Integra ,manufacturer: SP RICHARDS ,Product Type: Roller Pen"
Pilot®BallpointPenRefills ForDr.Grip® EasyTouchRetractable RexGripBeGreenAndTheBetter™RetractablePens MediumPoint 1.0mm RedInk PackOf2, $4.99 ,"Item :689973 ,OfficeMax :21289570,Manufacturer :PIL77229 ,Color (Ink): Red ,point type: Medium ,point size: 1.0 mm ,Compatible with: ,ink type: Liquid ,Product Line: Ballpoint Pen Refills ,quantity: 2 ,brand name: Pilot ,Eco-conscious: Refill ,manufacturer: PILOT CORPORATION OF AMERICA ,Product Type: Pen-Style Pen Refill ,assembly required: No"
DerwentWatercolorPencilsWithHardwoodBox SetOf72, $255.99 ,"Item :595408 ,OfficeMax :24964763,Manufacturer :72697 ,color: Assorted ,erasable: No ,Product Line: Watercolor Pencils With Hardwood Box ,quantity: 1 ,brand name: Derwent ,manufacturer: ACCO BRANDS USA, LLC ,Product Type: Art Pencil"
DerwentColoursoftPencilSet AssortedColors SetOf72Pencils, $163.99 ,"Item :695605 ,OfficeMax :24973058,Manufacturer :28622 ,color: Yellow Ochre ,erasable: No ,Product Line: Coloursoft Pencil Set ,quantity: 1 ,brand name: Derwent ,manufacturer: THE CUMBERLAND PENCIL COMPANY ,Product Type: Art Pencil"
Koh-I-NoorRapidographNo.72DReplacementPoint 1 0.5mm, $25.29 ,"Item :379336 ,OfficeMax :24929080,Manufacturer :10969 ,point size: 0.5 Mm ,erasable: No ,Product Line: Rapidograph No. 72D ,quantity: 1 ,brand name: Koh-I-Noor ,manufacturer: KOH-I-NOOR RAPIDOGRAPH, INC. ,Product Type: Art Pen"
AquaResortsBallpointPens FinePoint 0.7mm BlueBarrel BlackInk CaseOf500Pens,,
Do-A-DotArt!RainbowWashableSpongeTipMarkers AssortedColorsPackOf4, $26.80 ,"Item :422348 ,Manufacturer :DAD201BN ,Color (Ink): Blue; Green; Red; Yellow ,odorless: No ,washable: Yes ,quantity: 4 ,brand name: Do-A-Dot Art ,Product Type: Art Marker"
OfficeDepot®SpringFlowerPen MediumPoint 1.0mm AssortedBarrelColors BlackInk, $2.09 ,"Item :880067 ,OfficeMax :25683555,Manufacturer :MF986813 ,point size: 1.0 mm ,Color (Barrel): Blue; Pink; Yellow ,point type: Medium ,Color (Ink): Black ,erasable: No ,grip type: Ergonomic ,ink type: Oil Based ,refillable: Yes ,retractable: No ,Material (barrel): Plastic ,pocket clip: No ,visible ink supply: No ,Product Line: Spring Flower ,quantity: 1 ,brand name: Office Depot ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Ballpoint Pen"
ArtSkills®Marker Black, $3.19 ,"Item :865582 ,OfficeMax :25003987,Manufacturer :PA1447 ,Color (Ink): Black ,odorless: No ,point type: Bold ,washable: No ,quantity: 1 ,brand name: ArtSkills ,Product Type: Art Marker"
"J.R.MoonPencilCo.StetroPencilGrips 1/2""x1/2"" Multicolor PackOf100", $23.29 ,"Item :410943 ,Manufacturer :JRMST100 ,color: Multicolor ,primary material: Rubber ,material family: Rubber ,quantity: 100 ,brand name: J.R. Moon Pencil Co. ,Product Type: Pencil Grip"
Monteverde®Artista™RollerballKit FinePoint 0.7mm ClearBarrel BlackInk, $59.99 ,"Item :492345 ,Manufacturer :26801 ,point size: 0.7 mm ,Color (Barrel): Clear ,point type: Fine ,Color (Ink): Black ,grip type: Resin ,ink type: Liquid ,refillable: Yes ,pocket clip: Yes ,Product Line: Artista ,quantity: 1 ,brand name: MONTEVERDE USA ,Product Type: Roller Pen"
Cross®DesignerTownsend™CollectionRollerballPen MediumPoint 0.7mm AssortedBarrels BlackInk, $167.99 ,"Item :428764 ,OfficeMax :10118589,Manufacturer :CRO505 ,point size: 0.7 mm ,Color (Barrel): Chrome/Gold ,point type: Medium ,Color (Ink): Black ,erasable: No ,grip type: Ergonomic ,ink type: Liquid ,refillable: Yes ,retractable: Yes ,Smudge Resistant: No ,Material (barrel): Metal ,pocket clip: Yes ,visible ink supply: No ,Product Line: Townsend Collection ,quantity: 1 ,brand name: Cross ,Product Type: Roller Pen ,assembly required: No ,barrel color: Chrome ,Finishing: Chrome Plated ,ink color: Chrome ,Limited Warranty: Lifetime"
PaperMate0.7mmRetractableGelPen-MediumPenPoint-0.7mmPenPointSize-Yes-BlueGel-basedInk-36/Box, $53.19 ,"Item :8275067 ,Manufacturer :PAP2083005 ,Color (Ink): Blue ,point type: Medium ,ink type: Gel ,retractable: Yes ,quantity: 36 ,brand name: Paper Mate ,manufacturer: SANFORD LP ,Product Type: Gel Pen"
Monteverde®OneTouchToolPencil 0.9mm #2Soft SilverBarrel BlackLead, $34.99 ,"Item :980808 ,OfficeMax :24817566,Manufacturer :MV35241 ,Color (Barrel): Silver ,Lead Size: 0.9 mm ,eraser included: Yes ,grip type: Hexagonal ,refillable: Yes ,pocket clip: Yes ,Product Line: One Touch Tool ,quantity: 1 ,brand name: MONTEVERDE USA ,manufacturer: YAFA A PEN COMPANY ,Product Type: Mechanical Pencil"
SKILCRAFT®Zebra®RetractableBallpointPens MediumPoint 1.0mm SilverBarrel BlackInk PackOf2Pens, $6.69 ,"Item :5270137 ,Manufacturer :NSN6661049 ,point size: 1.0 mm ,Color (Barrel): Silver ,point type: Medium ,Color (Ink): Black ,erasable: No ,ink type: Oil Based ,refillable: No ,retractable: Yes ,Material (barrel): Metal ,pocket clip: Yes ,quantity: 2 ,brand name: SKILCRAFT ,manufacturer: NATIONAL INDUSTRIES FOR THE BLIND ,Product Type: Ballpoint Pen"
